657.0545778567257,157.56921341958434,168.0267668889569,81.99745563726073,85.79423894224148,112.16065112944065,87.24704115633031,154.07789261421652,123.13048198232079,22.847319317591726,29.017236257093817,35.34119409414458,82.87339742040264,72.53275122315436,75.58438992278762,23.021728866442675,73.00684899377592,70.8801805866774,88.2779700718135
695.2985322667483,155.6199048422912,166.74457623295714,81.94784085367336,84.2745031489681,130.03148789420868,90.82884007638178,163.9418146710996,128.8825820139852,22.135943621178654,33.0,37.0,86.97700845625813,76.40026177965623,77.87810988975015,24.020824298928627,72.34638899074369,74.33034373659252,91.35097153287424
688.1534757545514,152.24623730959598,178.13802683683264,82.60654062494669,89.22279890860106,122.14749076904009,88.78302751476413,156.3913137440819,122.91228007593149,23.40939982143925,34.058772731852805,37.69615364994153,86.97700845625813,77.20103626247513,80.06247560499239,25.019992006393608,75.92759709091287,75.92759709091287,87.20665112249179
693.7332514519434,163.84214211244273,167.86071506419913,84.81499514737573,85.43630084903455,128.27006050085785,91.43955679106602,174.28523267489862,139.38931280374482,22.847319317591726,34.132096331752024,39.84971769034255,86.88498144098322,75.13321502504735,76.89603370785778,24.08318915758459,76.69419795525604,81.25269226308751,95.0
675.1602936496718,163.18860482477578,174.83326042116124,84.935647733864,84.86033632427771,118.08517055752301,88.99149395992958,155.61095992337619,122.59795900553496,23.40939982143925,33.0,36.24913792078372,85.32877591996736,74.04052944165107,76.92203845452875,23.0,76.40026177965623,73.7563556583431,90.0499861188218
684.6201686732536,156.67483799370876,160.66288503161914,84.29536319164612,82.21874828433025,132.0757271679672,86.95005904997727,156.43984753000606,120.53554440016879,21.840329667841555,31.016124838541646,36.76955262170047,83.72574275573791,74.73285756613352,76.69419795525604,23.0,66.84309986827361,69.6419413859206,92.65527507918802
730.776891406773,164.20645194713302,180.3334584077944,89.1551732762331,89.5741823661211,128.03160806484968,95.20963568633482,173.16791702496863,133.51322739657348,23.769728648009426,38.05259518088089,41.10960958218893,91.2414379544733,78.84795495128583,82.29216244576394,25.019992006393608,79.39773296511683,79.07591289387686,94.13288479590966
636.0828000687293,150.55017545424252,169.7261353983261,79.33458512807364,82.5248524879727,110.0368465352202,84.38271998843994,151.60940423804158,119.51708640360037,22.47220505424423,31.064449134018133,36.40054944640259,82.03657720797473,68.6804193347711,70.66116330771806,21.0,70.21395872616783,75.0,84.09518416651456
691.7794919839748,157.83435099663626,174.54910234040585,86.9546459947301,87.08190254441112,134.03125831263247,88.7817059316503,162.8380889856451,129.5406707234313,23.08679276123039,32.0,37.64306044943742,87.29833904490967,77.88452991448301,80.95677859203639,24.08318915758459,72.18032973047436,71.84010022264724,89.27485648266257
645.4418684591385,149.1235270718475,160.9165768504526,78.28769934339465,81.79479207513113,114.03652763227684,84.38271998843994,157.96642676187835,118.04078269770451,22.135943621178654,31.0,35.11409973215888,80.75270893288967,68.41052550594829,71.11258679024411,21.02379604162864,70.83784299369935,72.53275122315436,84.09518416651456
688.4559845210442,151.95322356324846,174.24822805698642,83.2031454867695,84.86688650896477,128.07883445758577,95.47856116884599,166.1395292012819,132.32037282580873,22.47220505424423,31.144823004794873,36.76955262170047,85.84287972802403,79.12016177940993,81.85963596303125,21.095023109728988,75.43208866258443,67.91170738539859,88.36288813749809
702.6248020989448,146.46600236228971,180.48397281783167,84.14216727144556,88.42344962669628,128.07775396150237,93.27772036052795,164.47298592973792,131.34939687193918,23.769728648009426,33.06055050963308,38.897300677553446,89.26925562588724,77.20103626247513,80.49844718999243,24.020824298928627,79.30952023559341,75.92759709091287,86.28441342444185
669.1781432876933,152.7870253418371,160.3539714513639,82.12145437042588,82.21874828433025,126.03173204972211,88.60315045541606,153.1634289602058,120.60869317661772,22.135943621178654,31.016124838541646,35.4682957019364,83.72574275573791,74.21590126111789,76.55716818169282,22.02271554554524,68.8839603971781,69.57010852370435,90.79647570252934
668.0252742375169,160.48821036740037,169.5309598479608,82.03889719377102,82.20793747009529,124.03304838621077,86.73900363332052,163.09081849657534,132.55564696667543,23.769728648009426,31.016124838541646,36.6742416417845,83.86298349093002,73.49829930005184,76.48529270389177,22.02271554554524,75.28612089887484,75.28612089887484,90.08884503644167
714.7667511363538,156.91785112646846,185.08114772796324,87.89006472172657,90.17566534397464,130.40048474167523,97.47459956758009,170.05116204104564,134.4464490851259,24.351591323771842,33.13608305156178,38.48376280978771,88.95504482602435,80.65358020571685,83.18653737234169,23.021728866442675,78.24321056807422,68.24954212300622,90.44888059008801
